f,dd,dq,qd,qq
116.7,0.06837704957746045-1.196449901748617j,-0.5109581780632533-0.0090306192471932j,0.5725359585804972-0.1631576749567779j,0.1113358062140069-1.4005424601244496j
119.4,-0.026552414695206063-1.3847808911235653j,-0.5779189232932807-0.021122151908557582j,0.566610913942086-0.094067200305743j,0.03786862327850342-1.3509519457029793j
122.2,0.037511997064907515-1.4434071287991697j,-0.4363238865968623+0.07320257036434794j,0.6752917896753741+0.05209125841885798j,-0.030403678708387505-1.3158842923284493j
125.0,-0.35260373852680943-0.19529302432955434j,-0.5210360069144013+0.11336694511027345j,0.25458757727683007-0.1675035537246284j,-0.07525186290553032-1.380986314573673j
127.9,0.02986822099903489-1.1637553205302211j,-0.4621834720600822-0.12181917731333021j,0.4052791012796703-0.002576294709877148j,0.06574210722437673-1.2049835578956487j
130.9,-0.057654890030587824-1.1901348014556536j,-0.4248060316379671-0.07397224599290583j,0.5582358745082077-0.06489441617689576j,0.0697452886478786-1.3143925756937627j
134.0,0.02591207820272401-1.0849457336940853j,-0.4422669411554852+0.05225526839336225j,0.447710311193712-0.054083287139150546j,-0.09146769795421072-1.1727189513355762j
137.1,0.05848142456677993-1.065781981725068j,-0.3711905391035631-0.040885620837310406j,0.4307091960802525+0.09768291293300521j,0.0955973209299765-1.1000017283489143j
140.3,0.18879214181924578-1.0157119827218033j,-0.2976005655218459+0.051020313241693704j,0.41314621991283434+0.03215578545959486j,0.044172264070657-1.0990030656301657j
143.6,0.031050207734630794-1.0873381820641328j,-0.3511625987195235-0.014797391785773883j,0.3792968770274637+0.027828338716217076j,0.10790621680801393-1.1330298831968433j
147.0,-0.016360146612492566-1.0209326395530407j,-0.4591564266215473-0.0976782220540634j,0.3501133193684101+0.03594585857187138j,0.10298962416526747-1.1348000892816303j
150.4,-0.01706626033033342-1.064316428355858j,-0.40161748025345934-0.017081962683270335j,0.3939168062699527+0.11074372796058499j,0.0778429565408782-1.133638883825604j
153.9,0.0038330510643571716-1.0284602378898036j,-0.3837443860593837-0.008319107210776444j,0.4322169801275517-0.058510024250984824j,-0.08183222893047626-1.0754674453210584j
157.5,-0.029476845429155938-0.8710348704378194j,-0.30296287376515213+0.0709290224172229j,0.26500818019549066-0.008577929027935327j,-0.08151168905954975-0.9780104544634467j
161.2,-0.0609783543137774-0.8428902490350278j,-0.25323582691770585-0.015591932017545454j,0.2311287639902932-0.062379040270185135j,0.037512170588728355-0.8066952681452215j
165.0,0.005954126545030662-0.9482579628027901j,-0.22239322717985827-0.0007119472113086556j,0.35726942568927467+0.0034251203081046263j,0.010760435881809305-0.8374356339723347j
168.8,-0.013043043218318732-0.913389272445308j,-0.25889279775777607-0.026995020066807554j,0.2607484734014512-0.05133348989392655j,0.028593514287821087-0.945474941030876j
172.8,0.003805999673685371-0.8375754574343661j,-0.2976809708653962+0.03328390162632938j,0.22530126494332123+0.0064525809617748744j,-0.010276044468802259-0.8808754515617307j
176.8,0.08735331202950325-0.8620538630665752j,-0.18650728319311802-0.03546590072084985j,0.3056667526791241+0.05377562466433195j,-0.015772266058398654-0.7738623726466898j
180.9,-0.027509165196037827-0.8625207463890558j,-0.20082579192961741+0.02356707246369444j,0.21748786156291067+0.03238843425152774j,0.02745853878139992-0.7869056336794422j
185.2,0.023463744676459324-0.7776833038245581j,-0.1982536996440287+0.007977753152814154j,0.1989959081081207+0.04345896309713646j,0.053405199062540654-0.7699743184084231j
189.5,0.10790571674843948-0.7280408404877895j,-0.2174952230510684-0.031176707930637315j,0.22245255373514475-0.022790683004679457j,0.023165620792342412-0.7418980660176283j
193.9,-0.013395338523229995-0.7284343696296712j,-0.19866729076885148-0.020277888474182715j,0.20181530582937937+0.006745395986124383j,-0.030336566673343723-0.7132567741094022j
198.5,-0.011392186609012584-0.7215626911044764j,-0.20922292679103488+0.07832933302635231j,0.16068340428943728-0.03440401659259642j,-0.06652553398697508-0.797502197998345j
203.1,0.033128960655529824-0.7355056950147267j,-0.17011333362122713+0.05122125323381854j,0.278709514331115+0.03451967996450914j,-0.04323526803068567-0.7498387068960001j
207.8,-0.05535635778627605-0.6861793366548803j,-0.22491363104843784-0.05220044370479188j,0.19334337184126907+0.016554075046018822j,-0.0074868088292551205-0.6730810107486491j
212.7,0.04605185476521968-0.7168120395064788j,-0.24688631727709537-0.04735823227162703j,0.22058077595795733+0.008012442309278039j,0.015161646117504146-0.7168368609012779j
217.7,0.02115477021360873-0.6314317816970316j,-0.11215924313764136+0.0010373538999800622j,0.1695663829423929+0.0483106068755307j,0.01744898067205515-0.6255684065905168j
222.8,0.05441618098580134-0.7487533071275246j,-0.08538721522635302+0.008147043894852851j,0.17030933974441095-0.01482774798655179j,0.033807058386866595-0.6508213712965221j
228.0,0.02626669116233074-0.6137371229737691j,-0.147528456606419-0.0513344701757609j,0.16005094103765208+0.017075946720759558j,-0.031963693198074794-0.60243337764634j
233.3,0.05859408010861227-0.8547062179031689j,-0.07851341361402266-0.05485033550359407j,0.15025631725798325+0.015016163933729473j,0.004260985949167795-0.6683823573449756j
238.7,0.009257920392753732-0.5954464350971282j,-0.1510948077108321+0.0015762523804992911j,0.0999535534325776+0.01498982755872052j,-0.050313619509523816-0.6008922561799505j
244.3,-0.19722427440333648-0.5819622896710769j,-0.10666549014646708-0.23348467672275672j,0.13032648921854947-0.0869172382478224j,0.14136623701244855-0.5724281630708276j
250.0,-0.30082569749970983+0.11759151385614285j,-0.0626621733922151-0.029015748463924122j,0.15137815624914194+0.14334261110791932j,0.012793423610281518-0.5359288478155433j
255.9,-0.03272511884104347-0.5062104716200885j,-0.04189194365676126-0.03532671649975664j,0.11720792008119138-0.043151877545040664j,0.013494003149471412-0.4775016810741319j
261.9,-0.07370674103764084-0.4614397692500674j,-0.05254230397711476+0.03957191361562509j,0.050403528578246426-0.02636841790003413j,0.031346031072505554-0.47739300554061975j
268.0,0.012206490411583367-0.5134400735137306j,-0.07016700460416192+0.10282070728128216j,0.14589067180162604+0.07362058158416698j,-0.02418726525627013-0.5593682083113944j
274.2,0.011271049831996581-0.4671650813260242j,-0.11836778111077131+0.02249869717968589j,0.09115608170973966-0.02487050523635575j,0.01065170423961398-0.49273123067213076j
280.6,0.002803393468069134-0.4710203524467805j,-0.09044900758752139-0.018946562199533612j,0.11326681899804232+0.019885573512261567j,-0.006346321425361512-0.46648469496056605j
287.2,0.024242245665846922-0.47951301336853425j,-0.05538812499314571+0.04387201096918081j,0.1296104483859916+0.007288340204574504j,0.022352157294719024-0.5101655940207249j
293.9,-0.05524806779032587-0.4459425355482658j,-0.05851009292070177-0.0157677902072546j,0.10181985218157324-0.014596941892967927j,0.0752540350486059-0.44777761015121137j
300.8,-0.005162715049665773-0.4282259616068297j,-0.090729211363876+0.0013104532992021523j,0.06260610974792803-0.021716042177483085j,0.009897593997395482-0.41011324675821775j
307.8,0.018823573590449366-0.4788441323788484j,-0.040238419814479044-0.022969974429210088j,0.11529633795899447-0.013724867783590887j,0.002583564386806944-0.4672393482390978j
315.0,0.021330248328823534-0.41389391772231904j,-0.02196590138465914-0.02611153373172444j,0.05908518933578165-0.006270447329702172j,-0.010986418464594971-0.41749617903560626j
322.4,0.0035025250695230508-0.41016874361953365j,-0.04892681443390743+0.001266478051765732j,0.10588106623268963-0.0010863721296057156j,-0.00531504164040153-0.4053916517140273j
329.9,-0.012286822513984353-0.38811300834118717j,-0.07166716332907613+0.03995258194201j,0.08661847012922815-0.016953211208328624j,-0.008433640053611802-0.39054206775457734j
337.6,-0.07311526298581213-0.4008074453520117j,-0.07075246984936467+0.04910438145107794j,0.07414198453718088-0.01849625556515039j,0.01932680880791579-0.3781069540538624j
345.5,-0.011379687799221216-0.4157897049441612j,-0.06281299200789+0.03684195787679451j,0.06829068784875844+0.026232582789011614j,0.0041846503967158805-0.40112479147952707j
353.6,0.017433391628392577-0.3438610275817361j,-0.09532679488275297-0.01977459536994408j,0.04963664996377035+0.002825510591521925j,0.009186823610875583-0.3828973140473986j
361.8,0.02991105991153382-0.3504466963995612j,-0.04100041148911003+0.011304714349744874j,0.05664743194393745+0.022937392474616784j,0.025218738798388332-0.34773592996537933j
370.3,0.048214505161822976-0.3263638723262885j,-0.07626626537152394-0.0017822469307049726j,0.05306717491614243+0.017705037919480013j,0.0011375099011636802-0.37088323762432396j
379.0,0.018151499963719155-0.27563728697704976j,-0.01357788425636574+0.04965764005505444j,0.043567394644441204+0.01593539818120643j,-0.033329497702231814-0.33991256025321476j
387.8,-0.03208965709327262-0.325504734932246j,-0.04256227986675641+0.034269523717546296j,0.03767833726400516+0.010073708664602998j,0.01696378175453129-0.33203635580243535j
396.9,0.01865578344076477-0.3324215303905994j,-0.06307713294288535+0.0007306100229790974j,0.05509014034546237-0.022653864692198416j,0.026306852270537417-0.327964720854826j
406.2,0.012258621732967514-0.27369973596209785j,-0.02944140908276887+0.005252543534028268j,0.07920824062948466+0.01880036217286043j,0.034813557851097354-0.2943501343121514j
415.7,0.042558497564755465-0.32670984088750515j,-0.05580882579311644+0.031086584704561285j,0.03561432123886357-0.00875125729679271j,0.0011013811374621096-0.2914843027971462j
425.4,0.010504808614509947-0.279756526649834j,-0.07881186453797749+0.0021765089737585813j,0.041332059246967846-0.0009533128569686679j,-0.01749993737467781-0.29326855912571825j
435.3,-0.012705268380874506-0.28795563159064136j,-0.04847651936378838+0.007844486672395193j,0.07340595103987146+0.018400780682352923j,-0.011686752204358053-0.268142867485731j
445.5,-0.000889347632983552-0.3068464297645106j,0.009066399747240148+0.008257274614399669j,0.07518311492302886-0.006146396811902087j,-0.006586792304932004-0.2599704499770071j
455.9,-0.012483412974554573-0.2514111097135232j,-0.09896392631449756-0.01743333479570587j,0.04248105571367899-0.010040295025910969j,0.042042234663908995-0.2612445985169385j
466.5,-0.023530463054657412-0.2420658729068454j,-0.023422248413251315-0.043981022942933684j,0.03576461897137896-0.02063405360502481j,-0.001724817992449162-0.29666582810964254j
477.5,-0.031247157653868766-0.24246998776656103j,-0.006577122689455621+0.007118893646199694j,0.01797818691896312-0.037268627287559336j,0.009543419668983644-0.25536455174914174j
488.6,0.0062626769582285685-0.2253413593516628j,-0.07019495183281149-0.0482732452362679j,0.03943939705983499+0.02492889618201336j,0.0015958505846573878-0.26982726015329705j
500.0,-0.07836628138881095-0.3220636918475222j,-0.03524906895184314+0.010665711585126624j,-0.46873927667828985+0.2441872534304081j,0.03399009057122809-0.23111150423864724j
511.7,-0.003840945851334074-0.24963808999543644j,-0.03836735997329846-0.03016734538523702j,0.029747355333535817-0.0020199794753059767j,0.004057223909964741-0.20478953876266026j
523.7,-0.020376433664073768-0.21921523595511042j,-0.003590439406284711+0.028524422452297j,0.050890962889709394+0.007443875915518101j,0.013229324560270192-0.2368400160329733j
535.9,0.020108801432800735-0.2047295020944902j,-0.022718702387439574+0.027362177954538602j,0.04953481958420378+0.00581338957119971j,0.022996452647202695-0.198046521799557j
548.4,0.014965299879485205-0.13845103981400766j,-0.04934073191615928+0.00041786832510964933j,0.013520745461458044+0.0010801166673048616j,-0.008368244453486579-0.19930958344108035j
561.3,-0.005094510989857109-0.2153349874314438j,-0.016773912461561465-0.022728377554398767j,0.04139943515508031-0.02120994414527076j,-0.020091495883414467-0.1755116471727808j
574.4,0.028249469223656294-0.19774916456621777j,-0.03867544623543764+0.01979478599064352j,0.04617827350378214+0.03419421136904956j,0.03244303877636913-0.17830386716862182j
587.8,-0.001873651951540811-0.15748409163157107j,-0.009974618283097402+0.005822372747932491j,0.032712755339293575+0.006069993199000315j,-0.030038643495979678-0.17420382343548796j
601.5,0.03077600643440925-0.20440968426487496j,-0.027264762250693846+0.011442036846945478j,0.0440617821904372-0.00047942503564612154j,0.021432798390895097-0.15594710575419046j
615.6,0.0070136146493553694-0.13318078500652256j,-0.004289733303044272-0.02680774078926087j,0.012927716049218906-0.031888678555480804j,0.026423084655368294-0.15469586512138891j
630.0,0.02145048652887064-0.1412810777366405j,-0.021899613332111392+0.010994295004004128j,0.015351720873549399-0.006229779028212697j,0.0035906998203008023-0.1368449826023311j
644.7,0.0034141117943175853-0.13604545989590053j,-0.07583421814329426-0.055354098737209714j,0.034753995236020775-0.0073140458589742155j,-0.005378732400757591-0.1327452984455531j
659.8,0.02155236201142407-0.13671001942488936j,-0.06383623802713397-0.006088987363868856j,0.018056796207365264+0.000993816631033889j,0.013099646906936144-0.1059340182457272j
675.2,-0.05243525679816011-0.08831624706116419j,0.010067977338741249+0.05933379589040983j,0.017614883252902894-0.01142772927453124j,0.0048633778632186046-0.10675496562179596j
691.0,0.028281587151682046-0.06628518301030792j,-0.053198706115343816-0.012674182831397249j,0.04592373641987873-0.03425644055616964j,-0.03291138796392473-0.10431476661414978j
707.1,0.006607222109423273-0.061347176066341574j,-0.060450959160039675-0.025768831450999133j,0.06218198486409526-0.0070418654658701j,-0.010181095525343326-0.08087202287930526j
723.7,0.01349255596479232-0.0774958186356974j,-0.031071610852465015-0.016485350476839064j,0.04061584993921184-0.019103070164936963j,0.024450174706321763-0.05515678042257249j
740.6,-0.019842235394422526-0.05520413107474842j,-0.08624573193368981+0.009149891277110883j,0.08656414226720227+0.008778778667211697j,0.017698027333495056-0.06598291099704902j
757.9,0.051353872497594905+0.010530885487074246j,-0.16325759894128972+0.06160598134733261j,0.029220215723190234+0.06021752413354344j,0.019931007714568835+0.030860970449084833j
775.6,0.004968031794353989+0.02294014492134006j,-0.036746708731435845+0.036671086295470674j,0.09165866296376783-0.02336560821777991j,0.06352506370623587+0.007747077205722312j
793.7,0.07467385637320041+0.05970240758000349j,-0.07519176773003006-0.010338176665046453j,0.08698784304312669-0.043236185872126257j,0.020712944876075896+0.019218440613611977j
812.3,0.028114593860411985+0.06141036678200502j,-0.17681422025380622+0.026875174546253294j,0.16075953919374453-0.020914601400738454j,0.04997426901756183+0.08239670582933113j
831.3,0.11095585239342873+0.18805795823045893j,-0.16742265081122004+0.06458866160416236j,0.22141729090406448-0.07119766501520987j,0.08114001520706877+0.14751353653231183j
850.7,0.18712086364471262+0.35679235459024244j,-0.21002637057944806+0.18954719957036995j,0.3149374406401893-0.18239239842259192j,0.18257209792115675+0.22616812064140723j
870.6,0.9174141522716173+0.31228270264799046j,-0.05517176521157857+0.4903770845496153j,0.2290729342372327-1.0836713662476913j,0.6652342675382379+0.05633585079255454j
890.9,0.5489125238951333-0.2897921899962966j,0.38691233413988607+0.44412973233535474j,-0.4994341216975341-0.3875177159136838j,0.40161586797830945-0.31365783893690546j
911.7,0.03363631195399412-0.32045433507031185j,0.4965447819696433-0.06115275658684416j,-0.41649923818918433-0.16446771248926248j,0.25555189228350006-0.2975279633152688j
933.0,0.1743732095674714-0.0586490803444546j,0.42252146688020964-0.0039729951794670315j,-0.5975639389386782+0.06304249583179959j,0.10698150044529978-0.14922732555042575j
954.8,0.270494508153936+0.1312869333089856j,0.5209467470438625-0.27630435370443274j,-0.5815287435614792+0.19457073442519335j,0.36410797461582883+0.09879886619677702j
977.2,1.4167589202087199-0.5674456942680632j,-0.20262488326607264-1.1872083791694905j,0.036707158710478034+1.5019731261720148j,1.2305739961762465-0.549172262570155j
1000.0,-0.8174339738838242+0.10819299673176587j,-0.263579902860617+0.11533413595645342j,-0.757866132237976-0.37694542828801736j,-0.013118148731337986-0.49662106261150285j
